,Reciept ID,Product,Quantity Ordered,Price Each,Date
1560,12560,Dalgona Coffee (Original - Hot),2,2.75,01/06/19 12:43
1561,12561,Donut (Red Bean),1,2.5,01/15/19 08:54
1562,12562,Green Tea Banana Bread (Slice),2,1.75,01/15/19 09:41
1563,12563,Macaroon (Vanilla),1,2.75,01/15/19 11:17
1564,12564,Dalgona Coffee (Chocolate - Hot),1,3.0,01/20/19 09:44
1565,12565,Mini Cheese Tart (Matcha),1,3.75,01/17/19 03:30
1566,12566,Special Bulgogi Lunch Set,1,12.5,01/30/19 12:15
1567,12567,Red Bean Bun,1,2.75,01/29/19 09:53
1568,12568,Macaroon (Pistachio),1,3.0,01/08/19 12:09
1569,12569,Macaroon (Earl Grey),1,3.0,01/02/19 04:52
1570,12570,Macaroon (Black Seasame),1,3.0,01/21/19 08:29
1571,12571,Japanese Cheesecake (Full - Matcha),1,12.0,01/25/19 05:07
1572,12572,Dalgona Coffee (Strawberry - Cold),1,3.25,01/24/19 13:31
1573,12573,Mini Cheese Tart (Matcha),2,3.75,01/15/19 07:33
1574,12574,Dalgona Coffee (Original - Hot),1,2.75,01/28/19 07:56
1575,12575,Dalgona Coffee (Strawberry - Cold),1,3.25,01/07/19 06:10
1576,12576,Latte (Sakura),2,4.75,01/06/19 06:17
1577,12577,Mango Yakult Refresher,1,4.75,01/18/19 10:53
1578,12578,Dalgona Coffee (Strawberry - Hot),2,3.0,01/13/19 10:18
1579,12579,Dalgona Coffee (Chocolate - Cold),2,3.25,01/15/19 12:15
1580,12580,Japanese Cheesecake (Slice - Original),1,3.75,01/24/19 12:01
1581,12581,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/30/19 06:53
1582,12582,Latte (Regular),2,4.0,01/12/19 03:41
1583,12583,Donut (Ube),2,2.5,01/31/19 13:50
1584,12584,Latte (Rose),1,4.75,01/20/19 05:14
1585,12585,Dalgona Coffee (Strawberry - Cold),3,3.25,01/22/19 10:45
1586,12586,Japanese Cheesecake (Slice - Original),1,3.75,01/13/19 14:38
1587,12587,Macaroon (Pistachio),3,3.0,01/26/19 09:18
1588,12588,Japanese Rolled Cake (Slice - Original),2,4.0,01/04/19 11:42
1589,12589,Tea (Lavender),2,2.0,01/27/19 11:20
1590,12590,Tea (Rose),2,2.0,01/15/19 07:30
1591,12591,Milk Bread (Loaf),1,4.5,01/12/19 12:12
1592,12592,Japanese Rolled Cake (Roll - Ube),1,12.0,01/26/19 10:06
1593,12593,Dalgona Coffee (Original - Cold),1,3.0,01/28/19 07:17
1594,12594,Bulgogi Bun,1,2.75,01/03/19 07:31
1595,12595,Americano (Hot),2,3.5,01/31/19 06:04
1596,12596,Mango Yakult Refresher,1,4.75,01/22/19 04:50
1597,12597,Milk Bread (Loaf),1,4.5,01/23/19 12:37
1598,12598,Tea (Lavender),5,2.0,01/10/19 07:54
1599,12599,Japanese Cheesecake (Slice - Original),1,3.75,01/21/19 12:16
1600,12600,Dalgona Coffee (Original - Cold),2,3.0,01/15/19 09:29
1601,12601,Latte (Sakura),1,4.75,01/06/19 06:36
1602,12602,Coffee (Hot),2,2.25,01/10/19 06:07
1603,12603,Latte (Matcha),2,4.75,01/22/19 06:31
1604,12604,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/17/19 08:19
1605,12605,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/01/19 08:43
1606,12606,Latte (Matcha),1,4.75,01/17/19 05:27
1607,12607,Latte (Regular),1,4.0,01/02/19 10:47
1608,12608,Latte (Matcha),3,4.75,01/08/19 12:13
1609,12609,Latte (Regular),1,4.0,01/05/19 09:22
1610,12610,Donut (Red Bean),1,2.5,01/26/19 09:58
1611,12611,Dalgona Coffee (Strawberry - Hot),1,3.0,01/09/19 06:44
1612,12612,Katsu Sando (Cripsy Chicken Katsu Sandwich),2,7.5,01/30/19 06:28
1613,12613,Macaroon (Mango),1,3.0,01/18/19 11:45
1614,12614,Macaroon (Earl Grey),1,3.0,01/04/19 06:47
1615,12615,Macaroon (Pistachio),1,3.0,01/17/19 07:58
1616,12616,Japanese Cheesecake (Slice - Original),1,3.75,01/31/19 06:40
1617,12617,Peach Yakult Refresher,1,4.75,01/17/19 09:02
1618,12618,Green Tea Banana Bread (Slice),2,1.75,01/13/19 06:53
1619,12619,Coffee (Hot),1,2.25,01/06/19 06:13
1620,12620,Tea (Earl Grey),7,1.75,01/22/19 08:41
1621,12621,Mango Yakult Refresher,1,4.75,01/25/19 10:57
1622,12622,Japanese Rolled Cake (Slice - Ube),3,4.0,01/17/19 12:11
1623,12623,Special Vegetarian Curry Lunch Set,1,15.0,01/29/19 12:44
1624,12624,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/30/19 12:29
1625,12625,Mini Cheese Tart (Chocolate),2,3.75,01/04/19 09:24
1626,12626,Latte (Matcha),1,4.75,01/10/19 08:37
1627,12627,Dalgona Coffee (Chocolate - Cold),1,3.25,01/14/19 09:22
1628,12628,Special Vegetarian Curry Lunch Set,1,15.0,01/03/19 09:00
1629,12629,Dalgona Coffee (Original - Hot),1,2.75,01/21/19 10:07
1630,12630,Macaroon (Matcha),1,3.0,01/12/19 10:37
1631,12631,Coffee (Hot),8,2.25,01/09/19 06:39
1632,12632,Red Bean Bun,1,2.75,01/22/19 11:26
1633,12633,Green Tea Banana Bread (Loaf),1,4.75,01/19/19 13:16
1634,12634,Dalgona Coffee (Matcha - Cold),1,3.25,01/02/19 10:35
1635,12635,Japanese Rolled Cake (Roll - Original),1,12.0,01/03/19 05:32
1636,12636,Dalgona Coffee (Original - Cold),2,3.0,01/26/19 05:37
1637,12637,Japanese Cheesecake (Slice - Matcha),2,4.0,01/05/19 08:49
1638,12638,Dalgona Coffee (Strawberry - Hot),2,3.0,01/09/19 05:45
1639,12639,Latte (Matcha),1,4.75,01/15/19 13:18
1640,12640,Original Croquette,3,3.0,01/21/19 12:02
1641,12641,Dalgona Coffee (Original - Cold),2,3.0,01/30/19 11:47
1642,12642,Coffee (Hot),1,2.25,01/08/19 06:09
1643,12643,Latte (Matcha),1,4.75,01/22/19 14:10
1644,12644,Tea (Earl Grey),1,1.75,01/26/19 11:56
1645,12645,Coffee (Iced),1,2.5,01/07/19 08:39
1646,12646,Dalgona Coffee (Original - Cold),3,3.0,01/19/19 14:00
1647,12647,Macaroon (Matcha),2,3.0,01/03/19 05:33
1648,12648,Red Bean Bun,2,2.75,01/07/19 09:30
1649,12649,Latte (Sakura),1,4.75,01/09/19 08:51
1650,12650,Milk Bread (Slice),5,1.25,01/29/19 07:25
1651,12651,Milk Bread (Slice),3,1.25,01/08/19 08:39
1652,12652,Tea (Sakura),1,2.0,01/04/19 08:29
1653,12653,Japanese Rolled Cake (Roll - Original),1,12.0,01/13/19 11:51
1654,12654,Peach Yakult Refresher,1,4.75,01/30/19 08:05
1655,12655,Dalgona Coffee (Matcha - Cold),1,3.25,01/19/19 10:11
1656,12656,Dalgona Coffee (Strawberry - Hot),1,3.0,01/07/19 05:50
1657,12657,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/17/19 08:31
1658,12658,Dalgona Coffee (Matcha - Cold),1,3.25,01/15/19 07:13
1659,12659,Tea (Green Tea),1,1.75,01/27/19 06:28
1660,12660,Original Croquette,3,3.0,01/26/19 05:56
1661,12661,Japanese Rolled Cake (Roll - Strawberry Cream),2,12.0,01/22/19 14:42
1662,12662,Coffee (Hot),2,2.25,01/27/19 07:01
1663,12663,Dalgona Coffee (Matcha - Cold),1,3.25,01/19/19 04:34
1664,12664,Macaroon (Pistachio),2,3.0,01/05/19 13:23
1665,12665,Donut (Matcha),1,2.5,01/03/19 08:10
1666,12666,Mango Yakult Refresher,1,4.75,01/07/19 09:33
1667,12667,Dalgona Coffee (Matcha - Cold),1,3.25,01/21/19 06:30
1668,12668,Americano (Iced),1,3.5,01/13/19 05:43
1669,12669,Tea (Earl Grey),1,1.75,01/19/19 13:30
1670,12670,Tea (Lavender),1,2.0,01/12/19 08:03
1671,12671,Bulgogi Bun,2,2.75,01/14/19 07:58
1672,12672,Japanese Cheesecake (Full - Matcha),1,12.0,01/11/19 12:07
1673,12673,Tea (Lavender),1,2.0,01/23/19 10:02
1674,12674,Dalgona Coffee (Strawberry - Cold),1,3.25,01/12/19 06:13
1675,12675,Special Bulgogi Lunch Set,1,12.5,01/25/19 02:50
1676,12676,Japanese Rolled Cake (Slice - Original),1,4.0,01/19/19 09:57
1677,12677,Japanese Rolled Cake (Roll - Original),1,12.0,01/02/19 10:53
1678,12678,Dalgona Coffee (Strawberry - Cold),3,3.25,01/25/19 08:11
1679,12679,Dalgona Coffee (Original - Hot),1,2.75,01/19/19 09:45
1680,12680,Latte (Caramel),3,4.25,01/31/19 04:47
1681,12681,Japanese Rolled Cake (Slice - Matcha),2,4.0,01/03/19 04:08
1682,12682,Macaroon (Pistachio),1,3.0,01/18/19 04:37
1683,12683,Dalgona Coffee (Original - Hot),1,2.75,01/06/19 10:14
1684,12684,Latte (Matcha),1,4.75,01/20/19 04:23
1685,12685,Latte (Regular),1,4.0,01/05/19 14:33
1686,12686,Latte (Sakura),1,4.75,01/15/19 10:34
1687,12687,Special Japanese Pork Cutlet Lunch Set,1,12.0,01/20/19 12:59
1688,12688,Japanese Cheesecake (Full - Original),1,11.75,01/19/19 12:10
1689,12689,Tea (Earl Grey),2,1.75,01/13/19 06:39
1690,12690,Dalgona Coffee (Matcha - Cold),1,3.25,01/30/19 09:43
1691,12691,Latte (Regular),1,4.0,01/25/19 06:24
1692,12692,Special Vegetarian Curry Lunch Set,1,15.0,01/03/19 14:47
1693,12693,Tea (Earl Grey),1,1.75,01/27/19 05:30
1694,12694,Americano (Hot),2,3.5,01/14/19 10:35
1695,12695,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/08/19 15:33
1696,12696,Donut (Matcha),1,2.5,01/22/19 11:33
1697,12697,Red Bean Bun,1,2.75,01/24/19 07:00
1698,12698,Tea (Lavender),3,2.0,01/12/19 06:53
1699,12699,Special Japanese Pork Cutlet Lunch Set,1,12.0,01/11/19 11:49
1700,12700,Japanese Cheesecake (Slice - Original),1,3.75,01/06/19 11:34
1701,12701,Japanese Cheesecake (Slice - Original),1,3.75,01/16/19 10:11
1702,12702,Coffee (Iced),1,2.5,01/13/19 12:14
1703,12703,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/16/19 08:11
1704,12704,Special Vegetarian Curry Lunch Set,1,15.0,01/12/19 11:00
1705,12705,Milk Bread (Slice),1,1.25,01/28/19 04:38
1706,12706,Dalgona Coffee (Strawberry - Hot),1,3.0,01/02/19 07:45
1707,12707,Macaroon (Strawberry),1,2.75,01/12/19 09:54
1708,12708,Peach Yakult Refresher,1,4.75,01/13/19 10:50
1709,12709,Latte (Regular),1,4.0,01/10/19 08:32
1710,12710,Japanese Rolled Cake (Slice - Ube),1,4.0,01/27/19 05:52
1711,12711,Macaroon (Chocolate),1,2.75,01/25/19 13:57
1712,12712,Tea (Green Tea),4,1.75,01/11/19 10:20
1713,12713,Dalgona Coffee (Chocolate - Cold),1,3.25,01/22/19 09:41
1714,12714,Dalgona Coffee (Matcha - Hot),1,3.0,01/23/19 08:48
1715,12715,Green Tea Yakult Refresher,3,5.0,01/02/19 14:33
1716,12716,Latte (Rose),1,4.75,01/30/19 10:17
1717,12717,Japanese Rolled Cake (Roll - Matcha),1,12.0,01/22/19 13:16
1718,12718,Latte (Regular),1,4.0,01/21/19 06:01
1719,12719,Green Tea Banana Bread (Loaf),1,4.75,01/28/19 04:51
1720,12720,Donut (Red Bean),3,2.5,01/30/19 10:12
1721,12721,Tea (Rose),2,2.0,01/16/19 05:04
1722,12722,Dalgona Coffee (Matcha - Cold),1,3.25,01/02/19 07:47
1723,12723,Tea (Sakura),1,2.0,01/25/19 09:09
1724,12724,Original Croquette,2,3.0,01/25/19 05:12
1725,12725,Green Tea Bun,2,2.75,01/21/19 06:38
1726,12726,Tea (Earl Grey),2,1.75,01/07/19 09:04
1727,12727,Japanese Cheesecake (Slice - Matcha),2,4.0,01/29/19 08:39
1728,12728,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/08/19 08:50
1729,12729,Tea (Green Tea),1,1.75,01/03/19 09:43
1730,12730,Macaroon (Pistachio),1,3.0,01/18/19 14:30
1731,12731,Macaroon (Vietnamese Coffee),1,3.0,01/03/19 12:50
1732,12732,Latte (Matcha),1,4.75,01/23/19 08:45
1733,12733,Macaroon (Chocolate),1,2.75,01/31/19 04:34
1734,12734,Donut (Red Bean),2,2.5,01/10/19 08:44
1735,12735,Dalgona Coffee (Matcha - Cold),1,3.25,01/16/19 12:43
1736,12736,Donut (Ube),4,2.5,01/29/19 08:49
1737,12737,Americano (Iced),1,3.5,01/03/19 13:01
1738,12738,Mini Cheese Tart (Chocolate),1,3.75,01/05/19 10:52
1739,12739,Mango Yakult Refresher,1,4.75,01/11/19 09:17
1740,12740,Dalgona Coffee (Matcha - Cold),1,3.25,01/22/19 05:35
1741,12741,Red Bean Bun,3,2.75,01/25/19 08:54
1742,12742,Japanese Rolled Cake (Slice - Original),1,4.0,01/05/19 04:52
1743,12743,Mini Cheese Tart (Orginal),2,3.75,01/18/19 08:06
1744,12744,Special Vegetarian Curry Lunch Set,1,15.0,01/23/19 03:57
1745,12745,Japanese Rolled Cake (Slice - Strawberry Cream),2,4.0,01/13/19 10:05
1746,12746,Latte (Matcha),1,4.75,01/14/19 07:46
1747,12747,Macaroon (Green Tea),1,3.0,01/16/19 10:25
1748,12748,Dalgona Coffee (Matcha - Hot),1,3.0,01/12/19 04:35
1749,12749,Original Croquette,1,3.0,01/28/19 07:43
1750,12750,Japanese Rolled Cake (Slice - Original),3,4.0,01/25/19 09:19
1751,12751,Dalgona Coffee (Original - Cold),2,3.0,01/01/19 11:23
1752,12752,Japanese Rolled Cake (Roll - Matcha),1,12.0,01/17/19 09:21
1753,12753,Latte (Rose),2,4.75,01/31/19 07:19
1754,12754,Donut (Red Bean),1,2.5,01/01/19 09:40
1755,12755,Americano (Iced),1,3.5,01/14/19 06:20
1756,12756,Portguese Tart Egg Tarts (6),1,11.0,01/05/19 13:12
1757,12757,Tea (Green Tea),1,1.75,01/08/19 14:14
1758,12758,Dalgona Coffee (Chocolate - Hot),1,3.0,01/01/19 12:23
1759,12759,Donut (Matcha),1,2.5,01/29/19 03:22
1760,12760,Tea (Green Tea),4,1.75,01/03/19 13:22
1761,12761,Tea (Green Tea),1,1.75,01/19/19 12:16
1762,12762,Latte (Matcha),2,4.75,01/15/19 12:51
1763,12763,Tea (Earl Grey),3,1.75,01/09/19 10:03
1764,12764,Portguese Tart Egg Tarts (6),1,11.0,01/04/19 11:48
1765,12765,Donut (Red Bean),1,2.5,01/22/19 10:42
1766,12766,Mango Yakult Refresher,2,4.75,01/11/19 10:41
1767,12767,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/18/19 06:36
1768,12768,Japanese Cheesecake (Slice - Matcha),1,4.0,01/05/19 09:43
1769,12769,Dalgona Coffee (Matcha - Cold),2,3.25,01/07/19 11:29
1770,12770,Dalgona Coffee (Matcha - Cold),2,3.25,01/25/19 03:39
1771,12771,Dalgona Coffee (Matcha - Cold),1,3.25,01/22/19 10:11
1772,12772,Americano (Hot),1,3.5,01/02/19 13:56
1773,12773,Portguese Tart Egg Tarts (Single),1,2.0,01/17/19 05:07
1774,12774,Dalgona Coffee (Original - Hot),1,2.75,01/01/19 13:10
1775,12775,Japanese Rolled Cake (Slice - Original),1,4.0,01/11/19 08:44
1776,12776,Coffee (Iced),4,2.5,01/05/19 04:19
1777,12777,Latte (Matcha),1,4.75,01/21/19 07:35
1778,12778,Dalgona Coffee (Matcha - Hot),2,3.0,01/06/19 05:23
1779,12779,Special Bulgogi Lunch Set,1,12.5,01/20/19 09:28
1780,12780,Japanese Rolled Cake (Roll - Ube),1,12.0,01/31/19 09:18
1781,12781,Donut (Red Bean),1,2.5,01/09/19 07:07
1782,12782,Tea (Rose),2,2.0,01/17/19 08:28
1783,12783,Macaroon (Vietnamese Coffee),1,3.0,01/16/19 11:18
1784,12784,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/11/19 11:33
1785,12785,Tea (Rose),4,2.0,01/17/19 08:23
1786,12786,Macaroon (Matcha),1,3.0,01/26/19 08:29
1787,12787,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/25/19 11:44
1788,12788,Tea (Rose),2,2.0,01/12/19 04:46
1789,12789,Tea (Lavender),2,2.0,01/10/19 09:33
1790,12790,Macaroon (Earl Grey),2,3.0,01/10/19 11:00
1791,12791,Japanese Cheesecake (Slice - Original),2,3.75,01/27/19 13:51
1792,12792,Dalgona Coffee (Chocolate - Cold),1,3.25,01/26/19 07:37
1793,12793,Green Tea Bun,1,2.75,01/09/19 12:10
1794,12794,Mini Cheese Tart (Orginal),1,3.75,01/24/19 05:14
1795,12795,Japanese Cheesecake (Full - Original),1,11.75,01/11/19 06:00
1796,12796,Japanese Cheesecake (Full - Matcha),1,12.0,01/29/19 11:02
1797,12797,Coffee (Iced),1,2.5,01/21/19 13:22
1798,12798,Donut (Ube),2,2.5,01/31/19 13:05
1799,12799,Macaroon (Pistachio),2,3.0,01/28/19 06:11
1800,12800,Dalgona Coffee (Original - Hot),5,2.75,01/02/19 08:32
1801,12801,Tea (Green Tea),4,1.75,01/12/19 10:32
1802,12802,Coffee (Hot),1,2.25,01/03/19 06:41
1803,12803,Green Tea Bun,1,2.75,01/04/19 08:47
1804,12804,Japanese Cheesecake (Slice - Original),1,3.75,01/14/19 13:09
1805,12805,Mini Cheese Tart (Orginal),1,3.75,01/31/19 07:41
1806,12806,Americano (Iced),1,3.5,01/24/19 06:13
1807,12807,Tamago Sando (Japanese Egg Sandwich),3,4.5,01/03/19 05:36
1808,12808,Latte (Rose),1,4.75,01/21/19 09:37
1809,12809,Tea (Lavender),2,2.0,01/22/19 07:40
1810,12810,Milk Bread (Loaf),1,4.5,01/13/19 09:58
1811,12811,Mini Cheese Tart (Matcha),2,3.75,01/07/19 11:04
1812,12812,Green Tea Yakult Refresher,1,5.0,01/15/19 08:22
1813,12813,Latte (Regular),4,4.0,01/22/19 04:00
1814,12814,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/08/19 09:04
1815,12815,Coffee (Iced),1,2.5,01/07/19 09:11
1816,12816,Macaroon (Black Seasame),1,3.0,01/04/19 07:49
1817,12817,Donut (Matcha),4,2.5,01/20/19 11:12
1818,12818,Donut (Ube),1,2.5,01/24/19 09:40
1819,12819,Dalgona Coffee (Original - Cold),2,3.0,01/22/19 11:12
1820,12820,Japanese Cheesecake (Full - Matcha),1,12.0,01/01/19 15:14
1821,12821,Macaroon (Strawberry),1,2.75,01/04/19 05:43
1822,12822,Tea (Earl Grey),1,1.75,01/18/19 11:08
1823,12823,Macaroon (Vietnamese Coffee),1,3.0,01/07/19 05:14
1824,12824,Latte (Rose),1,4.75,01/12/19 03:45
1825,12825,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,01/31/19 05:48
1826,12826,Mango Yakult Refresher,1,4.75,01/30/19 12:26
1827,12827,Tea (Green Tea),3,1.75,01/03/19 09:12
1828,12828,Latte (Matcha),1,4.75,01/21/19 12:11
1829,12829,Latte (Rose),1,4.75,01/05/19 08:27
1830,12830,Donut (Red Bean),1,2.5,01/14/19 09:02
1831,12831,Latte (Regular),2,4.0,01/27/19 08:39
1832,12832,Latte (Matcha),1,4.75,01/12/19 06:04
1833,12833,Mango Yakult Refresher,2,4.75,01/14/19 10:46
1834,12834,Tea (Rose),2,2.0,01/01/19 11:57
1835,12835,Latte (Caramel),1,4.25,01/22/19 07:18
1836,12836,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/19/19 07:36
1837,12837,Japanese Cheesecake (Full - Original),1,11.75,01/19/19 11:53
1838,12838,Donut (Matcha),2,2.5,01/29/19 09:45
1839,12839,Tea (Lavender),1,2.0,01/17/19 08:07
1840,12840,Mini Cheese Tart (Orginal),1,3.75,01/11/19 05:30
1841,12841,Milk Bread (Slice),1,1.25,01/10/19 06:08
1842,12842,Coffee (Iced),1,2.5,01/02/19 12:22
1843,12843,Latte (Sakura),1,4.75,01/15/19 08:35
1844,12844,Mini Cheese Tart (Chocolate),1,3.75,01/27/19 07:55
1845,12845,Latte (Matcha),2,4.75,01/19/19 11:25
1846,12846,Coffee (Hot),4,2.25,01/19/19 09:30
1847,12847,Dalgona Coffee (Matcha - Hot),1,3.0,01/11/19 11:19
1848,12848,Japanese Rolled Cake (Slice - Original),1,4.0,01/14/19 06:35
1849,12849,Macaroon (Pandan Coconut),3,3.0,01/11/19 09:07
1850,12850,Macaroon (Green Tea),1,3.0,01/19/19 05:58
1851,12851,Portguese Tart Egg Tarts (6),1,11.0,01/31/19 12:01
1852,12852,Mini Cheese Tart (Orginal),1,3.75,01/30/19 07:48
1853,12853,Special Bulgogi Lunch Set,1,12.5,01/22/19 06:43
1854,12854,Special Japanese Pork Cutlet Lunch Set,3,12.0,01/18/19 06:25
1855,12855,Coffee (Iced),1,2.5,01/08/19 09:09
1856,12856,Donut (Red Bean),3,2.5,01/24/19 07:24
1857,12857,Green Tea Yakult Refresher,1,5.0,01/25/19 11:18
1858,12858,Japanese Cheesecake (Full - Matcha),1,12.0,01/13/19 12:18
1859,12859,Tea (Lavender),1,2.0,01/27/19 08:46
1860,12860,Dalgona Coffee (Matcha - Hot),1,3.0,01/28/19 14:33
1861,12861,Peach Yakult Refresher,1,4.75,01/23/19 13:53
1862,12862,Special Bulgogi Lunch Set,1,12.5,01/25/19 10:04
1863,12863,Latte (Sakura),1,4.75,01/11/19 08:40
1864,12864,Japanese Cheesecake (Full - Original),2,11.75,01/18/19 06:48
1865,12865,Dalgona Coffee (Matcha - Hot),1,3.0,01/25/19 06:32
1866,12866,Macaroon (Mango),1,3.0,01/05/19 06:30
1867,12867,Red Bean Bun,1,2.75,01/20/19 11:50
1868,12868,Dalgona Coffee (Original - Hot),6,2.75,01/10/19 11:14
1869,12869,Latte (Caramel),1,4.25,01/26/19 04:58
1870,12870,Portguese Tart Egg Tarts (6),1,11.0,01/04/19 12:10
1871,12871,Latte (Regular),2,4.0,01/31/19 07:30
1872,12872,Dalgona Coffee (Original - Cold),1,3.0,01/21/19 11:55
1873,12873,Dalgona Coffee (Original - Cold),4,3.0,01/02/19 09:38
1874,12874,Dalgona Coffee (Original - Hot),3,2.75,01/22/19 05:48
1875,12875,Dalgona Coffee (Original - Hot),1,2.75,01/11/19 09:29
1876,12876,Japanese Cheesecake (Full - Original),1,11.75,01/14/19 15:23
1877,12877,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/19/19 11:02
1878,12878,Donut (Matcha),1,2.5,01/16/19 13:48
1879,12879,Macaroon (Pistachio),1,3.0,01/27/19 10:57
1880,12880,Dalgona Coffee (Chocolate - Cold),1,3.25,01/07/19 10:15
1881,12881,Dalgona Coffee (Original - Cold),1,3.0,01/09/19 09:28
1882,12882,Americano (Iced),1,3.5,01/21/19 06:00
1883,12883,Dalgona Coffee (Matcha - Cold),1,3.25,01/07/19 10:48
1884,12884,Americano (Iced),1,3.5,01/11/19 04:01
1885,12885,Dalgona Coffee (Chocolate - Cold),3,3.25,01/18/19 13:36
1886,12886,Coffee (Iced),4,2.5,01/05/19 11:09
1887,12887,Tea (Lavender),3,2.0,01/15/19 08:47
1888,12888,Original Croquette,2,3.0,01/15/19 05:51
1889,12889,Tamago Sando (Japanese Egg Sandwich),1,4.5,01/15/19 12:47
1890,12890,Red Bean Bun,1,2.75,01/03/19 06:52
1891,12891,Milk Bread (Slice),5,1.25,01/22/19 08:18
1892,12892,Dalgona Coffee (Strawberry - Cold),1,3.25,01/30/19 06:58
1893,12893,Japanese Cheesecake (Full - Matcha),1,12.0,01/19/19 07:41
1894,12894,Japanese Cheesecake (Slice - Original),2,3.75,01/28/19 08:02
1895,12895,Latte (Sakura),1,4.75,01/03/19 06:29
1896,12896,Macaroon (Pistachio),1,3.0,01/21/19 08:36
1897,12897,Americano (Iced),1,3.5,01/29/19 11:07
1898,12898,Macaroon (Green Tea),1,3.0,01/03/19 09:44
1899,12899,Tea (Sakura),2,2.0,01/13/19 09:09
1900,12900,Special Bulgogi Lunch Set,1,12.5,01/23/19 13:08
1901,12901,Green Tea Bun,2,2.75,01/01/19 07:03
1902,12902,Japanese Rolled Cake (Slice - Ube),1,4.0,01/29/19 06:02
1903,12903,Tea (Lavender),1,2.0,01/27/19 07:01
1904,12904,Japanese Rolled Cake (Slice - Matcha),1,4.0,01/09/19 05:25
1905,12905,Macaroon (Black Seasame),1,3.0,01/12/19 07:35
1906,12906,Americano (Hot),1,3.5,01/30/19 05:37
1907,12907,Macaroon (Mango),1,3.0,01/13/19 09:00
1908,12908,Japanese Rolled Cake (Roll - Strawberry Cream),1,12.0,01/16/19 11:14
1909,12909,Tea (Sakura),4,2.0,01/15/19 08:34
1910,12910,Japanese Rolled Cake (Slice - Chocolate),1,4.0,01/28/19 10:45
1911,12911,Latte (Regular),1,4.0,01/28/19 09:41
1912,12912,Japanese Cheesecake (Full - Original),1,11.75,01/17/19 13:18
1913,12913,Japanese Rolled Cake (Slice - Strawberry Cream),1,4.0,01/22/19 12:53
1914,12914,Tea (Earl Grey),1,1.75,01/02/19 09:09
1915,12915,Special Bulgogi Lunch Set,1,12.5,01/31/19 11:17
1916,12916,Special Bulgogi Lunch Set,1,12.5,01/24/19 10:01
1917,12917,Japanese Rolled Cake (Slice - Matcha),2,4.0,01/14/19 09:41
1918,12918,Macaroon (Pistachio),1,3.0,01/10/19 04:39
1919,12919,Donut (Red Bean),2,2.5,01/02/19 10:41
1920,12920,Dalgona Coffee (Matcha - Cold),1,3.25,01/04/19 11:32
1921,12921,Dalgona Coffee (Chocolate - Hot),2,3.0,01/18/19 08:37
1922,12922,Japanese Rolled Cake (Slice - Strawberry Cream),2,4.0,01/28/19 04:53
1923,12923,Latte (Rose),1,4.75,01/24/19 13:41
1924,12924,Coffee (Hot),1,2.25,01/24/19 07:49
1925,12925,Milk Bread (Loaf),1,4.5,01/09/19 14:24
1926,12926,Coffee (Hot),3,2.25,01/30/19 10:00
1927,12927,Original Croquette,1,3.0,01/27/19 11:24
1928,12928,Green Tea Bun,1,2.75,01/24/19 07:30
1929,12929,Japanese Cheesecake (Full - Original),1,11.75,01/01/19 09:02
1930,12930,Latte (Matcha),1,4.75,01/24/19 08:23
1931,12931,Macaroon (Chocolate),1,2.75,01/15/19 04:24
1932,12932,Tea (Rose),1,2.0,01/08/19 11:11
1933,12933,Latte (Matcha),1,4.75,01/17/19 08:06
1934,12934,Green Tea Bun,2,2.75,01/17/19 11:29
1935,12935,Dalgona Coffee (Original - Cold),1,3.0,01/29/19 11:20
1936,12936,Mango Yakult Refresher,3,4.75,01/03/19 07:57
1937,12937,Donut (Matcha),1,2.5,01/06/19 11:24
1938,12938,Green Tea Yakult Refresher,1,5.0,01/02/19 09:30
1939,12939,Latte (Rose),3,4.75,01/27/19 08:54
1940,12940,Japanese Rolled Cake (Slice - Ube),1,4.0,01/30/19 11:08
1941,12941,Dalgona Coffee (Matcha - Hot),2,3.0,01/16/19 07:52
1942,12942,Katsu Sando (Cripsy Chicken Katsu Sandwich),1,7.5,01/29/19 05:28
1943,12943,Mango Yakult Refresher,1,4.75,01/01/19 10:03
1944,12944,Latte (Regular),2,4.0,01/19/19 06:51
1945,12945,Mango Yakult Refresher,1,4.75,01/31/19 08:38
1946,12946,Japanese Rolled Cake (Roll - Ube),1,12.0,01/21/19 09:03
1947,12947,Japanese Cheesecake (Full - Original),1,11.75,01/31/19 12:02
1948,12948,Americano (Hot),1,3.5,01/21/19 06:23
